id,filtered_words,features,label_index
F008,"['expect', 'size', 'company', 'wind', 'letter', 'else', 'ok.', 'evidence', 'discuss', 'among', 'responsibility.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,564,942,2054,2523,2558,3192,3614,3691,4377,5034,5553,5850,7281,7362,7936,8338],[0.691153161953081,3.7316994512968646,3.914021008090819,4.830311739964974,5.117993812416755,4.270695952029551,3.914021008090819,0.6832166123573445,3.7316994512968646,2.60568818844064,4.270695952029551,5.117993812416755,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081])",0.0
F229,"['development', 'rise', 'strong', 'with.', 'race', 'around', 'worry', 'maybe', 'amount', 'current.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[454,503,650,2871,4816,4818,5850,6000,6197,6355,7222,7281,7640,7936,8338,8343],[3.5085558999826545,0.691153161953081,2.958509563063383,3.7316994512968646,3.3262343431887,4.607168188650764,0.691153161953081,3.8187108282864943,3.914021008090819,4.019381523748645,3.7316994512968646,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R001,"['buy', 'big', 'company', 'few.', 'gun', 'dinner', 'range', 'impact', 'bag.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[80,165,682,942,1972,2240,3048,3614,4506,4687,5891,7066,8313,9462],[3.577548771469606,4.607168188650764,4.607168188650764,3.914021008090819,4.270695952029551,3.8187108282864943,4.137164559405029,0.6832166123573445,0.691153161953081,0.6871770135734415,4.607168188650764,2.849310271098391,3.6516567436233283,0.691153161953081])",1.0
R241,"['body', 'small', 'war', 'hear', 'tree.', 'suggest', 'learn', 'matter', 'race', 'manage', 'price', 'once.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[222,454,841,1738,1770,2402,3614,4506,4687,4842,5967,6219,7816,7883,8692,8719,9357,9462],[4.830311739964974,3.5085558999826545,3.5085558999826545,4.019381523748645,2.8154087194227095,4.019381523748645,0.6832166123573445,0.691153161953081,0.6871770135734415,4.019381523748645,4.137164559405029,3.0811118851557153,4.607168188650764,4.270695952029551,4.830311739964974,4.137164559405029,5.117993812416755,0.691153161953081])",1.0
R198,"['administration', 'condition', 'international', 'song', 'beat.', 'important', 'card', 'main.', 'guess', 'growth', 'trip', 'nothing', 'address.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[188,320,821,1259,1967,2059,2144,3614,4292,4506,4687,5185,5328,5782,7350,8660,9462,9612,9668],[3.7316994512968646,3.577548771469606,2.849310271098391,4.607168188650764,4.42484663185681,2.6330871626287546,4.607168188650764,0.6832166123573445,4.42484663185681,0.691153161953081,0.6871770135734415,4.830311739964974,3.2721671219184243,4.42484663185681,3.914021008090819,3.577548771469606,0.691153161953081,4.607168188650764,5.117993812416755])",1.0
R229,"['turn', 'indicate', 'others', 'likely', 'well', 'hotel', 'foreign.', 'rule', 'professional', 'poor', 'cultural.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[157,309,343,2155,2663,3614,3822,3886,4506,4687,6485,6940,7066,8103,8471,9462],[3.8187108282864943,3.914021008090819,4.42484663185681,4.270695952029551,4.137164559405029,0.6832166123573445,5.117993812416755,4.830311739964974,0.691153161953081,0.6871770135734415,4.607168188650764,4.42484663185681,2.849310271098391,5.117993812416755,5.523458920524919,0.691153161953081])",1.0
R205,"['standard', 'arrive.', 'system', 'open', 'government', 'itself.', 'surface', 'response', 'show.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1770,2259,2445,2862,2967,3205,3614,3996,4506,4687,5783,5842,6219,7281,9462],[2.8154087194227095,2.7826188965997183,4.42484663185681,5.117993812416755,4.137164559405029,5.523458920524919,0.6832166123573445,4.019381523748645,0.691153161953081,0.6871770135734415,3.914021008090819,4.830311739964974,3.0811118851557153,0.6753425559264385,0.691153161953081])",1.0
F123,"['step', 'stand', 'sea', 'another.', 'difficult', 'view', 'party', 'state', 'major.', 'speech', 'analysis', 'realize', 'practice', 'key.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[502,503,1296,1379,1558,1582,1712,1808,3486,4280,4657,4921,5850,6886,7281,7293,7936,7963,8338,9617,9829],[4.137164559405029,0.691153161953081,4.830311739964974,4.270695952029551,4.019381523748645,4.42484663185681,4.270695952029551,4.270695952029551,2.849310271098391,4.607168188650764,5.523458920524919,2.849310271098391,0.691153161953081,3.4440173788450834,0.6753425559264385,4.137164559405029,0.691153161953081,4.607168188650764,0.691153161953081,4.42484663185681,5.523458920524919])",0.0
F043,"['south', 'effort', 'cost', 'pay', 'book', 'standard.', 'grow', 'challenge', 'tough', 'sense', 'explain.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[393,503,1112,2404,3486,3605,4490,4816,4897,4921,5447,5726,5850,5935,7281,7936,8338],[4.42484663185681,0.691153161953081,5.523458920524919,4.42484663185681,2.849310271098391,5.117993812416755,4.019381523748645,3.3262343431887,4.270695952029551,2.849310271098391,6.6524686863774,4.42484663185681,0.691153161953081,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
F097,"['attorney', 'eight', 'guess', 'night.', 'say', 'impact', 'ball.', 'major', 'try', 'late', 'form.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1058,1972,3079,3222,3486,4249,4693,4853,4921,5850,5862,5947,7281,7936,8338,8482,8660],[0.691153161953081,4.137164559405029,4.270695952029551,3.8187108282864943,5.523458920524919,2.849310271098391,5.523458920524919,3.914021008090819,4.019381523748645,2.849310271098391,0.691153161953081,4.019381523748645,5.523458920524919,0.6753425559264385,0.691153161953081,0.691153161953081,5.117993812416755,3.577548771469606])",0.0
R014,"['recent', 'whether', 'soon.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[3406,3614,4506,4687,5591,5635,7066,9462],[3.8187108282864943,0.6832166123573445,0.691153161953081,0.6871770135734415,4.270695952029551,5.523458920524919,2.849310271098391,0.691153161953081])",1.0
F005,"['reduce', 'draw', 'produce.', 'ask', 'week', 'stock', 'allow.', 'future', 'sell', 'teacher', 'boy', 'significant', 'huge', 'born.', 'road', 'ten', 'half', 'likely', 'reveal.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[157,309,503,793,1780,2006,2198,2918,3286,3507,4485,5085,5122,5725,5850,6488,7281,7601,7936,8159,8167,8338,8552,8708,9676,9927],[3.8187108282864943,3.914021008090819,0.691153161953081,5.117993812416755,3.8187108282864943,5.523458920524919,4.137164559405029,3.0385522707369192,4.830311739964974,4.270695952029551,4.137164559405029,3.7316994512968646,4.270695952029551,4.607168188650764,0.691153161953081,4.270695952029551,0.6753425559264385,4.830311739964974,0.691153161953081,3.577548771469606,3.8187108282864943,0.691153161953081,3.914021008090819,4.137164559405029,3.0385522707369192,5.117993812416755])",0.0
R234,"['figure', 'new', 'pretty', 'relationship', 'throw', 'security.', 'think', 'stand', 'five', 'general', 'worker', 'treatment.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[585,2335,2676,3143,3614,3919,4110,4260,4506,4687,5465,5974,6886,7066,8325,8423,9462],[3.8187108282864943,4.607168188650764,3.6516567436233283,4.830311739964974,0.6832166123573445,3.914021008090819,3.914021008090819,4.42484663185681,0.691153161953081,0.6871770135734415,3.914021008090819,4.137164559405029,3.4440173788450834,2.849310271098391,4.607168188650764,4.607168188650764,0.691153161953081])",1.0
F143,"['might', 'painting', 'data', 'start', 'final.', 'range', 'offer', 'mean', 'put.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[165,503,650,909,1034,1695,2101,2958,2996,3924,5476,5850,7281,7936,8338],[4.607168188650764,0.691153161953081,2.958509563063383,4.42484663185681,4.607168188650764,4.42484663185681,5.117993812416755,4.607168188650764,3.577548771469606,4.270695952029551,5.117993812416755,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R073,"['woman', 'cell', 'tell', 'plan.', 'learn', 'high', 'despite', 'reveal', 'official', 'respond', 'suggest.', 'organization', 'effect', 'stand', 'suggest.', 'couple', 'least', 'first', 'build', 'race.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,1301,1364,1507,1634,1850,2116,2500,3014,3210,3478,3614,4506,4563,4687,5967,6324,6403,6886,7702,8485,9034,9087,9144,9462],[3.577548771469606,3.914021008090819,4.137164559405029,4.137164559405029,4.137164559405029,4.137164559405029,4.137164559405029,4.019381523748645,3.914021008090819,4.42484663185681,11.046917841049838,0.6832166123573445,0.691153161953081,4.270695952029551,0.6871770135734415,4.137164559405029,4.270695952029551,4.019381523748645,3.4440173788450834,4.607168188650764,4.830311739964974,2.920769235080536,4.830311739964974,2.7508701982851385,0.691153161953081])",1.0
R239,"['draw', 'bank', 'cultural', 'technology', 'they.', 'approach', 'buy', 'matter', 'industry', 'source', 'possible.', 'civil', 'keep', 'improve', 'lot', 'among.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[80,593,1020,1777,2071,2272,2402,2408,3010,3095,3614,4506,4687,4943,5047,7721,8167,8982,9233,9462,9594],[3.577548771469606,4.270695952029551,2.5277266469709283,5.523458920524919,5.523458920524919,5.117993812416755,4.019381523748645,3.8187108282864943,4.270695952029551,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,4.607168188650764,2.7200985396183848,4.019381523748645,3.8187108282864943,3.914021008090819,3.8187108282864943,0.691153161953081,4.270695952029551])",1.0
F181,"['artist', 'water', 'term', 'last', 'level.', 'young', 'contain', 'question', 'natural.', 'suddenly', 'kitchen', 'part', 'republican', 'my.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,756,2188,2589,2947,3989,4237,4596,4616,5850,7281,7493,7809,7936,8338,8581,8740,8931,9121],[0.691153161953081,2.958509563063383,4.270695952029551,4.42484663185681,3.914021008090819,3.6516567436233283,4.019381523748645,5.523458920524919,4.830311739964974,4.270695952029551,0.691153161953081,0.6753425559264385,4.019381523748645,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,4.607168188650764])",0.0
R138,"['suddenly', 'help', 'civil', 'somebody', 'throw', 'range', 'hard', 'strategy.', 'member', 'community', 'choose', 'improve', 'clearly', 'and.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[165,593,2086,2408,3089,3556,3614,4506,4687,5125,6790,7516,8174,8238,8325,8581,9347,9462,9706],[4.607168188650764,4.270695952029551,4.42484663185681,3.8187108282864943,3.8187108282864943,2.849310271098391,0.6832166123573445,0.691153161953081,0.6871770135734415,4.607168188650764,3.8187108282864943,5.117993812416755,4.019381523748645,3.914021008090819,4.607168188650764,4.137164559405029,3.914021008090819,0.691153161953081,4.607168188650764])",1.0
R172,"['girl', 'personal', 'reach', 'reason.', 'success', 'factor', 'forward', 'kid', 'art', 'difference.', 'exactly', 'easy', 'green', 'medical', 'minute.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[551,760,1029,2096,3614,3723,4506,4687,5375,7175,7854,7939,8268,8386,8411,8915,9034,9144,9462,9561,9828],[4.019381523748645,3.8187108282864943,3.8187108282864943,4.137164559405029,0.6832166123573445,5.117993812416755,0.691153161953081,0.6871770135734415,5.117993812416755,5.117993812416755,4.019381523748645,4.830311739964974,3.5085558999826545,4.137164559405029,3.125563647726549,5.117993812416755,2.920769235080536,2.7508701982851385,0.691153161953081,4.270695952029551,4.42484663185681])",1.0
R143,"['amount', 'cost', 'wish', 'wonder', 'wide.', 'knowledge', 'worry', 'person', 'true', 'detail.', 'run', 'fill', 'try', 'without', 'specific', 'hospital.', 'cold', 'represent', 'seem.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[266,495,934,2059,2336,3249,3614,3920,4043,4321,4490,4502,4506,4687,4693,4723,6944,7188,7222,7864,8343,8717,9462,9727],[4.270695952029551,4.019381523748645,5.117993812416755,2.6330871626287546,4.019381523748645,3.8187108282864943,0.6832166123573445,4.270695952029551,4.42484663185681,5.117993812416755,4.019381523748645,4.42484663185681,0.691153161953081,0.6871770135734415,3.914021008090819,4.019381523748645,2.7508701982851385,4.830311739964974,3.7316994512968646,4.607168188650764,4.42484663185681,4.607168188650764,0.691153161953081,3.8187108282864943])",1.0
F166,"['drive', 'full', 'check', 'order', 'firm', 'professor.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,1226,3180,3184,3901,5850,6325,7281,7936,8338,8894,8897],[0.691153161953081,2.7508701982851385,4.42484663185681,5.117993812416755,2.8154087194227095,3.8187108282864943,0.691153161953081,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819])",0.0
R003,"['material', 'subject', 'resource', 'teach', 'per.', 'prove', 'call', 'peace', 'you.', 'money', 'way', 'just.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[4,1236,1457,1670,3231,3614,4506,4687,4991,5146,5214,5432,6103,6697,8522,8655,9391,9462],[5.523458920524919,4.607168188650764,4.830311739964974,4.607168188650764,3.914021008090819,0.6832166123573445,0.691153161953081,0.6871770135734415,2.6902455764687034,4.019381523748645,4.137164559405029,2.6902455764687034,4.270695952029551,3.914021008090819,4.42484663185681,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
R167,"['difference', 'husband', 'ever', 'model', 'type.', 'forward', 'police', 'organization', 'media.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1364,2059,3248,3614,3876,4506,4687,5594,7102,7208,7866,8411,9462,9700],[2.849310271098391,4.137164559405029,2.6330871626287546,5.523458920524919,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,4.019381523748645,3.6516567436233283,4.270695952029551,4.270695952029551,3.125563647726549,0.691153161953081,5.117993812416755])",1.0
R183,"['bill', 'simple', 'certain', 'strong', 'foot.', 'goal', 'age', 'listen', 'billion', 'pick.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[258,429,821,2041,2059,2913,3614,4506,4687,5089,5344,6355,8135,8791,9288,9462],[3.914021008090819,4.019381523748645,2.849310271098391,5.523458920524919,2.6330871626287546,3.577548771469606,0.6832166123573445,0.691153161953081,0.6871770135734415,4.137164559405029,5.523458920524919,4.019381523748645,4.137164559405029,3.8187108282864943,4.42484663185681,0.691153161953081])",1.0
R238,"['together', 'consider', 'sure', 'nation.', 'imagine', 'join', 'teacher', 'once.', 'save', 'politics', 'lose', 'notice', 'act', 'truth', 'market.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[312,1020,1525,1821,2069,2227,3614,4422,4506,4520,4687,5301,5887,6928,7725,8312,8353,8692,8708,8952,9462],[3.8187108282864943,2.5277266469709283,3.914021008090819,3.6516567436233283,4.137164559405029,2.7200985396183848,0.6832166123573445,4.137164559405029,0.691153161953081,4.137164559405029,0.6871770135734415,3.5085558999826545,3.7316994512968646,4.42484663185681,4.830311739964974,4.42484663185681,4.019381523748645,4.830311739964974,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R041,"['find', 'sign', 'financial', 'mind.', 'feeling', 'front', 'son.', 'speech', 'deep', 'fly.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[502,504,613,1440,1762,3556,3614,4506,4687,6756,6764,7230,7407,7510,9462],[4.137164559405029,3.6516567436233283,4.270695952029551,4.830311739964974,3.914021008090819,2.849310271098391,0.6832166123573445,0.691153161953081,0.6871770135734415,3.577548771469606,4.607168188650764,4.830311739964974,4.607168188650764,4.019381523748645,0.691153161953081])",1.0
F237,"['method', 'note', 'support', 'company', 'store', 'north', 'as.', 'cup', 'wrong', 'level', 'front', 'claim', 'sort.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,504,942,1499,1778,2259,3059,5850,6015,6035,6512,7184,7281,7936,8217,8338,8937,9311,9813,9909],[0.691153161953081,3.6516567436233283,3.914021008090819,4.137164559405029,4.137164559405029,2.7826188965997183,4.270695952029551,0.691153161953081,4.270695952029551,3.4440173788450834,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,4.830311739964974,0.691153161953081,4.607168188650764,5.117993812416755,2.997730276216664,3.914021008090819])",0.0
R086,"['family', 'benefit', 'official', 'easy', 'seem', 'position', 'style.', 'red', 'style', 'campaign', 'agent', 'color.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[52,760,1339,2494,2588,3500,3614,4506,4687,5016,5653,6675,7066,8000,8297,8485,9462],[4.137164559405029,3.8187108282864943,4.137164559405029,5.523458920524919,4.137164559405029,5.117993812416755,0.6832166123573445,0.691153161953081,0.6871770135734415,4.42484663185681,4.019381523748645,4.270695952029551,2.849310271098391,4.42484663185681,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
R240,"['view', 'rich', 'trial', 'also', 'exist.', 'try', 'direction', 'worker', 'edge', 'professor', 'husband', 'relationship.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[795,1320,2543,2676,3410,3614,3792,3921,4506,4687,4693,6212,6944,7208,7293,8554,9462],[5.117993812416755,4.830311739964974,3.5085558999826545,3.6516567436233283,3.7316994512968646,0.6832166123573445,3.577548771469606,4.270695952029551,0.691153161953081,0.6871770135734415,3.914021008090819,4.270695952029551,2.7508701982851385,4.270695952029551,4.137164559405029,4.42484663185681,0.691153161953081])",1.0
R133,"['side', 'source', 'region', 'indicate', 'face', 'class', 'conference.', 'building', 'business', 'per', 'point', 'foot', 'nice.', 'right', 'land', 'garden', 'light', 'person.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[298,1720,1750,1770,1790,1898,3614,4007,4034,4416,4506,4687,5374,5852,5936,6219,6485,7148,7721,7890,8159,8780,9462,9781],[4.42484663185681,4.607168188650764,4.830311739964974,2.8154087194227095,4.019381523748645,4.42484663185681,0.6832166123573445,4.137164559405029,3.8187108282864943,4.019381523748645,0.691153161953081,0.6871770135734415,3.914021008090819,4.137164559405029,3.8187108282864943,3.0811118851557153,4.607168188650764,4.830311739964974,4.019381523748645,3.7316994512968646,3.577548771469606,5.117993812416755,0.691153161953081,4.270695952029551])",1.0
F044,"['explain', 'thought', 'theory', 'big', 'hit', 'fill.', 'body', 'memory', 'main', 'open', 'church', 'big.', 'serious', 'sure', 'carry', 'foot', 'since', 'ability', 'center.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[55,453,454,503,841,1117,1273,1468,1637,1821,1890,3048,3681,4377,5341,5783,5850,6287,6575,6941,7281,7890,7936,8252,8338],[4.607168188650764,4.42484663185681,3.5085558999826545,0.691153161953081,3.5085558999826545,3.914021008090819,3.6516567436233283,4.137164559405029,4.019381523748645,3.6516567436233283,5.117993812416755,4.137164559405029,4.019381523748645,2.60568818844064,4.270695952029551,3.914021008090819,0.691153161953081,3.8187108282864943,4.607168188650764,4.270695952029551,0.6753425559264385,3.7316994512968646,0.691153161953081,4.607168188650764,0.691153161953081])",0.0
F125,"['buy', 'apply', 'program', 'matter.', 'look', 'discover', 'economic', 'half', 'reach', 'issue.', 'property', 'star', 'model', 'even.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[80,503,573,1780,2259,2733,3378,4170,5170,5850,7102,7177,7281,7312,7936,7968,8338,8386,9144,9813,9939],[3.577548771469606,0.691153161953081,4.270695952029551,3.8187108282864943,2.7826188965997183,4.830311739964974,5.523458920524919,4.607168188650764,4.019381523748645,0.691153161953081,3.6516567436233283,4.137164559405029,0.6753425559264385,4.607168188650764,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,2.7508701982851385,2.997730276216664,4.607168188650764])",0.0
F165,"['store', 'change', 'item', 'message', 'century', 'what.', 'model', 'major', 'difficult', 'thank.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[387,503,798,1058,1712,1916,2715,3892,5850,6747,7102,7184,7281,7841,7936,8338,8363],[4.607168188650764,0.691153161953081,5.523458920524919,4.137164559405029,4.270695952029551,4.42484663185681,4.607168188650764,2.5530444549552183,0.691153161953081,2.5530444549552183,3.6516567436233283,4.137164559405029,0.6753425559264385,3.6516567436233283,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
F137,"['side', 'option', 'question', 'one', 'around', 'risk.', 'standard', 'around', 'wonder', 'paper', 'local', 'child.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[228,503,815,1655,2918,2947,2967,4723,5850,6197,6711,7281,7936,8338,8690,9613,9676,9781],[4.019381523748645,0.691153161953081,4.42484663185681,4.607168188650764,3.0385522707369192,3.6516567436233283,4.137164559405029,4.019381523748645,0.691153161953081,7.828042016181638,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974,3.7316994512968646,3.0385522707369192,4.270695952029551])",0.0
R088,"['indeed', 'get', 'music', 'send', 'stand', 'often', 'place.', 'base', 'lawyer', 'step', 'listen', 'order.', 'successful', 'role', 'tough.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[7,429,1558,3350,3614,4131,4506,4687,4934,5523,5564,5659,6370,6886,7036,7066,8173,9021,9426,9462],[4.42484663185681,4.019381523748645,4.019381523748645,4.137164559405029,0.6832166123573445,5.523458920524919,0.691153161953081,0.6871770135734415,4.137164559405029,4.270695952029551,4.270695952029551,4.607168188650764,4.42484663185681,3.4440173788450834,5.117993812416755,2.849310271098391,3.5085558999826545,4.270695952029551,4.42484663185681,0.691153161953081])",1.0
R169,"['join', 'four', 'meeting', 'purpose', 'can.', 'audience', 'imagine', 'century', 'scientist.', 'bill', 'hope', 'success', 'two', 'level', 'follow', 'high.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[20,1020,1243,1247,1312,1499,2227,3614,4506,4687,4728,5301,6000,7841,8089,8094,8135,8952,9166,9367,9462,9828],[4.019381523748645,2.5277266469709283,4.42484663185681,5.523458920524919,4.830311739964974,4.137164559405029,2.7200985396183848,0.6832166123573445,0.691153161953081,0.6871770135734415,3.7316994512968646,3.5085558999826545,3.8187108282864943,3.6516567436233283,4.42484663185681,4.607168188650764,4.137164559405029,4.137164559405029,5.523458920524919,4.137164559405029,0.691153161953081,4.42484663185681])",1.0
R193,"['drive', 'movement', 'image.', 'adult', 'top', 'agent', 'fill', 'near', 'become.', 'prevent', 'party', 'already', 'box', 'interview', 'study.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[72,594,1020,1379,2227,3252,3614,4506,4687,5016,5294,5328,5974,6035,6325,7922,8625,9462,9604,9714,9727],[4.019381523748645,4.137164559405029,2.5277266469709283,4.270695952029551,2.7200985396183848,4.607168188650764,0.6832166123573445,0.691153161953081,0.6871770135734415,4.42484663185681,4.019381523748645,3.2721671219184243,4.137164559405029,3.4440173788450834,4.137164559405029,4.019381523748645,5.523458920524919,0.691153161953081,5.523458920524919,5.117993812416755,3.8187108282864943])",1.0
F247,"['suddenly', 'step', 'former', 'light', 'manage', 'go', 'along.', 'hot', 'worker', 'nation', 'least', 'rule', 'firm', 'then.', 'stand', 'produce', 'night', 'spring', 'about.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[343,503,1208,1558,1634,1644,1648,1720,1766,2176,2676,3184,4014,4160,5379,5850,6451,6869,6886,7281,7883,7936,8338,8581,8894,9693],[4.42484663185681,0.691153161953081,2.7508701982851385,4.019381523748645,4.137164559405029,4.42484663185681,4.137164559405029,4.607168188650764,4.607168188650764,5.117993812416755,3.6516567436233283,2.8154087194227095,4.607168188650764,4.270695952029551,5.117993812416755,0.691153161953081,3.8187108282864943,4.137164559405029,3.4440173788450834,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,3.8187108282864943])",0.0
R179,"['century', 'activity', 'letter.', 'experience', 'heavy', 'understand', 'born', 'owner', 'summer.', 'ok', 'cause', 'tax', 'statement.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[316,1020,2191,2227,2645,3548,3614,3635,4300,4506,4687,6053,6487,6587,7841,8110,8949,9462,9545],[3.6516567436233283,2.5277266469709283,5.117993812416755,2.7200985396183848,3.7316994512968646,4.830311739964974,0.6832166123573445,4.830311739964974,4.830311739964974,0.691153161953081,0.6871770135734415,4.019381523748645,3.577548771469606,3.8187108282864943,3.6516567436233283,4.42484663185681,4.019381523748645,0.691153161953081,4.42484663185681])",1.0
F138,"['respond', 'long', 'hot', 'majority', 'central', 'hotel', 'discussion.', 'improve', 'special', 'serious', 'table', 'join.', 'radio', 'star', 'hundred', 'forward', 'some.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1055,1117,2066,2408,2500,2663,3931,4079,5170,5175,5850,7183,7281,7936,8338,8411,8904,8928,9086,9244,9693,9876,9994],[0.691153161953081,5.117993812416755,3.914021008090819,2.7508701982851385,3.8187108282864943,4.019381523748645,4.137164559405029,4.607168188650764,4.830311739964974,4.019381523748645,4.830311739964974,0.691153161953081,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081,3.125563647726549,4.607168188650764,4.42484663185681,4.270695952029551,4.607168188650764,3.8187108282864943,2.7508701982851385,5.117993812416755])",0.0
R017,"['natural', 'trouble', 'machine', 'research.', 'discover', 'thought', 'court', 'see', 'believe.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[55,586,2909,3614,4170,4506,4568,4687,4988,5354,6944,7066,8040,9462],[4.607168188650764,5.117993812416755,4.137164559405029,0.6832166123573445,4.607168188650764,0.691153161953081,4.270695952029551,0.6871770135734415,3.914021008090819,4.137164559405029,2.7508701982851385,2.849310271098391,3.8187108282864943,0.691153161953081])",1.0
F090,"['catch', 'approach', 'eight.', 'pattern', 'treat', 'popular', 'actually', 'line', 'program', 'quality.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[460,503,573,617,1182,1208,2589,3095,3184,5850,6148,6447,7281,7936,7949,8338,8750],[5.117993812416755,0.691153161953081,4.270695952029551,4.019381523748645,4.137164559405029,2.7508701982851385,3.914021008090819,4.270695952029551,2.8154087194227095,0.691153161953081,4.137164559405029,4.137164559405029,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,3.7316994512968646])",0.0
F222,"['also', 'long', 'news', 'someone', 'catch', 'deal', 'onto.', 'save', 'today', 'soldier', 'start', 'management.', 'degree', 'dog', 'room', 'face', 'on.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[494,503,1208,1433,1815,2433,2996,3184,3671,3792,4034,4141,4520,5611,5683,5850,7281,7936,7949,8338,8904,9564,9806,9943],[4.830311739964974,0.691153161953081,2.7508701982851385,4.270695952029551,5.523458920524919,4.270695952029551,3.577548771469606,2.8154087194227095,4.019381523748645,3.577548771469606,3.8187108282864943,4.270695952029551,4.137164559405029,4.830311739964974,5.117993812416755,0.691153161953081,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,4.607168188650764,4.270695952029551,3.914021008090819])",0.0
